indicator,country,countryiso3code,date,value,unit,obs_status,decimal
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'T6', 'value': 'Sub-Saharan Africa (IDA & IBRD countries)'}",TSS,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'XT', 'value': 'Upper middle income'}",,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': '1W', 'value': 'World'}",WLD,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2017,12.1411782956513,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2016,17.5839381624543,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2015,12.2525481629518,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2014,14.3516893380043,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2013,9.78449593859924,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2012,7.17438724753763,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2011,-1.24150600982001,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AF', 'value': 'Afghanistan'}",AFG,2010,11.3640937418183,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2023,1.72025903681115,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2022,-3.05767603602252,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2021,2.48151251479627,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2020,5.38676975341908,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2019,4.95650401841986,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2018,4.39481296172994,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2017,4.70106853289222,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2016,7.41372325944537,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2015,7.27249242163997,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2014,6.32455753333484,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2013,9.51039749125922,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2012,9.73611207346728,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2011,9.88846223555399,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AL', 'value': 'Albania'}",ALB,2010,7.97103659621924,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2023,10.4952640197309,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2022,-12.1137201359953,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2021,-6.85953485187731,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2020,13.3398767225761,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2019,7.05471454833543,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2018,1.72874977214071,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2017,2.9179062804633,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2016,7.08263566994981,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2015,13.6683505549034,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2014,6.4559997998832,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2013,7.04435828690779,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2012,-0.00226526216750234,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2011,-7.62022648880852,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'DZ', 'value': 'Algeria'}",DZA,2010,-6.53956357206119,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AS', 'value': 'American Samoa'}",ASM,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2019,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2018,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2017,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2016,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2015,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2014,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2013,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2012,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2011,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AD', 'value': 'Andorra'}",AND,2010,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2023,-0.61785743164241,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2022,5.63483637977845,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2021,-13.9893722418114,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2020,8.02865685308567,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2019,0.09091878728126,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2018,-5.84400335337447,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2017,-5.55263828290668,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2016,-4.92206319481748,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2015,21.1441815303596,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2014,12.3805297698054,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2013,12.6108021772518,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2012,8.76470624625945,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2011,-9.8763568407953,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AO', 'value': 'Angola'}",AGO,2010,-7.35379345431236,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2023,1.8066629756626,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2022,0.766250064542456,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2021,2.36242763396273,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2020,6.82913040505919,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2019,7.83657471966319,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2018,7.40806266963248,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2017,8.96995435447502,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2016,10.0904449048304,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2015,6.85576261673454,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2014,8.14853263915961,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2013,9.43050390180585,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2012,9.94528503724867,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2011,10.1777539162852,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AG', 'value': 'Antigua and Barbuda'}",ATG,2010,9.245397047585,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2023,-15.7452267305427,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2022,-10.0737286927016,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2021,-11.8838163710548,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2020,-7.63517421630372,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2019,12.1039696489828,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2018,4.56440909873515,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2017,0.455892832330463,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2016,-7.00603984304116,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2015,-1.31470878459509,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2014,-11.6006987702161,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2013,-5.48583918237899,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2012,-6.74819555440488,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2011,-7.77340523607891,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AR', 'value': 'Argentina'}",ARG,2010,-8.56602872006595,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2023,9.29001134513429,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2022,3.45759847722085,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2021,4.5475881609954,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2020,9.63911034033596,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2019,10.9595785635957,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2018,9.73397739946579,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2017,11.9973399575166,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2016,17.0423595080455,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2015,16.1800096730379,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2014,13.7812486601176,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2013,12.2168430436348,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2012,11.2811932906832,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2011,12.9197578932998,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AM', 'value': 'Armenia'}",ARM,2010,10.6076357898925,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2022,2.5984758654095,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2021,11.9884098827214,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2020,7.7387543087537,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2019,-0.371563634972916,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2018,2.4376818332472,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2017,9.78928665665114,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2016,7.98285170979736,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2015,0.15792476968271,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2014,3.21386882031282,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2013,10.7097087655441,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2012,8.20087500684476,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2011,4.80197433814387,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AW', 'value': 'Aruba'}",ABW,2010,11.6661307585963,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2023,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2022,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2021,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2020,,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2019,1.58246506184137,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2018,3.31965291300746,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2017,1.53810731236317,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2016,6.11671694146131,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2015,6.2367714233312,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2014,4.48213765898823,,,1
"{'id': 'FR.INR.RINR', 'value': 'Real interest rate (%)'}","{'id': 'AU', 'value': 'Australia'}",AUS,2013,6.35335379636719,,,1
